customer_no,acct_type,owner_indic,cur_balance_amt
8136,6,1,759
8136,10,1,148697
8137,5,1,532044
8137,6,1,0
8137,8,1,55527
8137,10,1,47215
8137,13,1,0
8138,1,1,26327
8138,2,4,436060
8138,5,1,64681
8138,6,1,0
8138,10,1,127696
8138,13,1,40169
8139,1,1,0
8139,6,1,0
8139,10,1,146481
8139,12,1,54201
8139,13,1,0
8140,5,1,25495
8140,6,1,0
8140,10,1,141628
8140,10,2,4296
8141,1,1,0
8141,6,1,4560
8141,10,1,190846
8142,7,1,0
8142,10,1,53796
8143,1,1,168506
8143,5,1,36676
8143,6,1,16100
8143,10,1,110993
8144,0,1,0
8144,1,1,-20367
8144,2,4,0
8144,10,1,60706
8144,10,2,0
8145,5,1,0
8145,10,1,40935
8146,2,1,1693018
8146,6,1,18000
8146,10,1,98340
8147,10,1,80753
8148,10,1,-23
8149,0,1,161195
8149,5,1,101736
8149,10,1,122447
8149,13,1,0
8150,0,1,735702
8150,6,1,8560
8150,10,1,18035
8150,13,1,0
8151,7,1,56273
8151,7,4,0
8151,10,1,25908
8151,53,1,0
8152,0,1,0
8152,3,1,0
8152,5,1,840912
8152,10,1,16951
8153,6,1,55270
8153,10,1,15913
8154,5,1,209703
8154,6,1,0
8154,10,1,129639
8154,13,1,66861
8155,2,1,1089499
8155,6,1,10119
8156,1,1,123724
8156,5,1,653855
8156,10,1,92622
8157,5,1,0
8157,5,4,490363
8157,10,1,17582
8158,6,1,0
8158,10,1,68548
8159,1,1,190380
8159,5,1,0
8159,10,1,-48
8159,13,1,0
8160,5,1,0
8160,6,1,0
8160,7,1,0
8160,10,1,22717
8161,10,1,42905
8162,2,1,1758658
8162,10,1,191913
8163,1,1,322626
8163,5,1,226940
8163,6,1,1599
8163,10,1,43121
8164,1,4,552713
8164,5,1,0
8164,6,1,103830
8164,10,1,76276
8164,13,1,129294
8165,2,1,141892
8165,5,1,19479
8165,6,1,0
8165,10,1,21837
8165,13,1,0
8166,2,4,0
8166,5,1,484865
8166,6,1,27448
8166,10,1,0
8166,13,4,0
8167,10,1,14846
8168,1,1,0
8168,5,1,0
8168,10,1,722771
8169,1,1,0
8169,5,1,454264
8169,7,1,137000
8169,10,1,170048
8170,5,1,0
8170,6,1,0
8170,10,1,219753
8171,2,1,1675667
8171,5,1,66151
8171,6,1,20400
8171,10,1,5997
8171,13,4,0
8171,51,1,400000
8172,10,1,41448
8173,5,1,238827
8173,10,1,32306
8174,10,1,253368
8175,10,1,3691
8176,1,1,313430
8176,5,1,42105
8176,6,1,10625
8176,10,1,105148
8177,5,1,486221
8177,6,1,21292
8177,8,1,0
8177,10,1,-13006
8177,13,1,0
8178,2,1,768958
8178,6,1,40000
8178,10,1,128742
8179,1,1,77148
8179,2,1,0
8179,5,1,397837
8179,7,1,0
8179,10,1,11632
8180,10,1,377830
8181,10,1,34482
8182,2,1,975000
8182,5,1,0
8182,10,1,-11189
8183,2,4,567260
8183,10,1,32379
8184,5,1,0
8184,6,1,169477
8184,10,1,104739
8185,2,1,0
8185,5,1,155376
8185,10,1,406256
8186,5,1,0
8186,10,1,163563
8187,5,1,36843
8187,6,1,9908
8188,10,1,49312
8189,5,1,447293
8189,6,1,0
8189,10,1,68783
8190,1,1,0
8190,6,1,58222
8190,10,1,134407
8190,10,2,4979
8191,5,1,0
8191,6,1,0
8191,10,1,31125
8192,10,1,23264
8192,13,1,49741
8193,8,1,0
8193,10,1,57154
8193,13,1,0
8194,10,1,146191
8195,1,1,429116
8195,10,1,22803
8195,13,1,3447
8196,1,1,0
8196,2,1,1906892
8196,6,1,39744
8196,10,1,71478
8197,1,1,0
8197,2,4,698297
8197,5,1,0
8197,6,1,0
8197,10,1,231730
8197,10,2,0
8197,10,4,0
8197,12,1,0
8197,35,4,0
8198,5,1,138946
8198,10,1,71252
8199,5,1,104862
8199,10,1,8691
8200,1,1,144450
8200,6,1,0
8200,10,1,236663
8200,10,2,16451
8201,1,1,0
8201,10,1,361519
8202,0,1,2450363
8202,1,3,484621
8202,1,4,982345
8202,5,1,0
8202,6,1,0
8202,10,1,103877
8202,13,1,22562
8202,17,3,0
8202,51,1,2500000
8203,0,1,100000
8203,10,1,0
8203,10,2,0
8204,10,1,101916
8205,1,1,312276
8205,5,1,0
8205,6,1,0
8205,10,1,11639
8206,10,1,15865
8206,13,1,14943
8206,51,1,468031
8207,5,1,184971
8207,6,1,12875
8207,10,1,86694
8207,13,1,0
8208,5,1,1237121
8208,5,4,0
8208,7,1,32583
8208,10,1,131868
8209,5,1,416439
8209,10,1,43087
8210,0,1,0
8210,1,1,482943
8210,6,1,20400
8210,7,1,329167
8210,10,1,64185
8210,13,1,0
8211,1,1,456229
8211,10,1,439243
8211,17,4,190964
8212,5,1,704946
8212,7,1,0
8212,10,1,97769
8213,5,1,370537
8213,6,1,3380
8214,5,1,100231
8214,10,1,46548
8215,5,1,0
8215,6,1,0
8215,10,1,52578
8216,0,1,1281
8216,2,1,1857688
8216,5,1,204478
8216,6,1,28039
8216,10,1,17857
8216,15,1,0
8217,5,1,118765
8217,6,1,13500
8217,10,1,65681
8218,6,1,15300
8218,10,1,605639
8218,13,1,0
8219,1,1,166500
8219,2,1,0
8219,2,4,779449
8219,5,1,137665
8219,6,1,0
8219,10,1,64632
8220,0,1,490663
8220,1,1,459365
8220,2,4,1693003
8220,5,1,572029
8220,6,1,22799
8220,10,1,56557
8220,12,1,0
8221,0,1,0
8221,1,1,0
8221,5,1,977489
8221,6,1,61796
8221,10,1,35233
8221,31,1,10026
8222,10,1,72098
8222,32,4,431623
8223,5,1,153714
8223,13,1,0
8224,1,1,227899
8224,5,1,161055
8224,6,1,15680
8224,10,1,23367
8225,6,1,37520
8225,10,1,443063
8226,6,1,0
8226,10,1,275044
8227,5,1,359803
8227,6,1,0
8227,9,1,3198
8227,10,1,100
8227,13,1,0
8227,32,1,207000
8228,5,1,242872
8228,10,1,89627
8228,13,1,0
8229,5,1,114089
8229,6,1,3500
8229,10,1,165588
8229,51,3,1858326
8230,5,1,89931
8230,6,1,0
8230,10,1,44883
8231,5,1,389103
8231,10,1,17932
8232,2,1,1098228
8232,10,1,58579
8233,6,1,0
8233,10,1,125120
8234,10,1,63287
8235,5,1,125000
8235,6,1,23160
8235,10,1,0
8236,10,1,154685
8236,13,1,0
8237,1,1,1581495
8237,6,1,18812
8237,7,1,0
8237,10,1,123480
8237,13,1,0
8237,13,3,0
8238,10,1,37397
8239,5,1,147473
8239,6,1,0
8239,7,1,55000
8239,10,1,92716
8239,13,1,0
8239,32,1,443530
8240,1,4,571298
8240,5,1,0
8240,6,1,59145
8240,10,1,528986
8240,13,1,0
8241,5,1,239180
8241,6,1,29066
8241,10,1,118354
8242,5,1,0
8242,10,1,36518
8242,13,1,0
8243,5,1,136584
8243,10,1,44751
8244,6,1,33031
8244,10,1,4050
8245,5,1,133768
8245,10,1,230914
8246,5,1,478452
8246,10,1,132567
8247,1,1,878986
8247,6,1,31250
8247,10,1,6584
8248,1,4,793383
8248,5,1,82360
8248,6,1,0
8248,7,1,0
8248,10,1,100927
8248,13,1,57623
8249,6,1,0
8249,10,1,63273
8250,1,1,528025
8250,6,1,0
8250,10,1,266050
8251,7,4,221178
8251,10,1,25696
8252,10,1,656293
8253,6,1,0
8253,10,1,0
8253,13,1,0
8254,0,1,0
8254,5,1,1040154
8254,6,1,0
8254,10,1,58467
8254,12,1,0
8255,5,1,115516
8255,10,1,52550
8256,5,1,0
8256,6,1,0
8256,10,1,353850
8256,15,1,0
8257,1,1,234788
8257,2,1,1421838
8257,2,3,0
8257,6,1,0
8257,10,1,70129
8258,5,1,248879
8258,6,1,0
8258,7,1,26521
8258,10,1,59782
8258,13,1,0
8259,2,1,3066731
8259,2,4,2370190
8259,6,1,29334
8259,10,1,-58
8260,0,1,87710
8260,5,1,65039
8260,6,1,1163
8260,10,1,128146
8260,13,1,33424
8261,5,1,411938
8261,10,1,8957
8262,2,4,1414924
8262,10,1,2465
8263,10,1,113241
8264,0,1,352925
8264,5,1,274658
8264,10,1,126943
8265,10,1,9643
8266,10,1,32026
8267,0,1,0
8267,1,1,153858
8267,5,1,102159
8267,6,1,0
8267,10,1,220270
8268,5,1,0
8268,10,1,0
8269,0,1,149423
8269,5,1,49502
8269,10,1,91639
8270,5,1,171814
8270,10,1,45048
8271,13,1,0
8272,5,1,221223
8272,10,1,90762
8273,0,1,0
8273,5,1,0
8273,6,1,0
8273,7,1,84465
8273,7,4,0
8273,10,1,307844
8274,5,1,0
8274,10,1,126320
8275,10,1,16636
8276,10,1,18644
8277,6,1,28908
8277,10,1,23823
8278,5,1,168536
8278,6,1,34152
8278,10,1,217468
8278,10,2,0
8279,10,1,9481
8280,0,1,0
8280,5,1,811598
8280,10,1,83265
8281,10,1,148779
8282,0,1,335933
8282,2,1,1217654
8282,5,1,0
8282,6,1,0
8282,7,1,260291
8282,10,1,276698
8282,12,1,1953921
8282,13,1,0
8282,53,1,0
8283,1,1,472371
8283,2,4,6365801
8283,5,1,0
8283,6,1,0
8283,10,1,101009
8283,13,1,0
8284,10,1,178632
8285,2,1,550784
8285,2,3,530254
8285,5,1,65590
8285,6,1,0
8285,10,1,187161
8285,13,1,0
8285,15,1,29786
8286,10,1,26039
8287,5,1,194075
8287,10,1,71223
8288,10,1,126953
8289,1,4,0
8289,5,1,1014084
8289,6,1,3802
8289,7,1,0
8289,10,1,213366
8289,13,1,0
8290,5,1,201869
8290,6,1,24014
8290,10,1,40684
8291,2,1,1398179
8291,10,1,48125
8292,0,4,0
8292,1,1,69179
8292,10,1,108339
8292,32,1,326778
8293,5,1,110011
8293,6,1,0
8293,10,1,12891
8294,5,1,152642
8294,10,1,141238
8295,5,1,213936
8295,7,1,219509
8295,10,1,35279
8296,5,1,37681
8296,6,1,48532
8296,10,1,75905
8296,13,1,0
8297,0,1,105592
8297,5,1,141269
8297,6,1,0
8297,10,1,38905
8298,10,1,16597
8299,5,1,706983
8299,6,1,0
8299,10,1,42308
8299,13,1,0
8300,10,1,102294
8301,5,1,331639
8301,10,1,22156
8302,5,1,96446
8302,10,1,117554
8302,13,1,0
8303,5,1,0
8303,6,1,0
8303,10,1,114360
8303,13,1,0
8303,13,4,0
8304,1,1,545217
8304,10,1,96989
8305,2,4,1869421
8305,10,1,28489
8305,12,1,-419658
8306,5,1,0
8306,10,1,66952
8306,12,1,0
8306,13,1,0
8307,6,1,39401
8307,10,1,104706
8308,2,1,2227417
8308,10,1,177375
8309,10,1,132832
8310,5,1,0
8310,6,1,69791
8310,10,1,326938
8310,32,1,0
8311,10,1,58020
8311,13,1,14413
8312,2,1,0
8312,2,4,18458034
8312,10,1,90552
8312,10,2,0
8313,1,1,37557
8313,5,1,751561
8313,6,1,0
8313,10,1,15365
8314,10,1,18912
8315,10,1,675954
8316,2,1,2529507
8316,6,1,57705
8316,10,1,52590
8317,1,4,552551
8318,2,1,0
8318,2,4,3854000
8318,5,1,0
8318,6,1,0
8318,10,1,14391
8318,12,1,0
8319,10,1,32896
8319,13,1,0
8320,1,1,69015
8320,5,1,98129
8320,6,1,24800
8320,10,1,20132
8321,5,1,0
8321,10,1,112297
8322,10,1,5853
8323,10,1,88610
8324,2,4,1298442
8324,6,1,0
8324,10,1,122186
8325,10,1,25947
8325,10,2,0
8326,10,1,19030
8326,13,1,29880
8327,0,1,994391
8327,1,1,777636
8327,2,4,0
8327,10,1,21859
8327,10,2,983
8328,5,1,321697
8328,6,1,34210
8328,10,1,169086
8329,2,1,2210452
8329,4,1,-293
8329,5,1,0
8329,10,1,89096
8329,12,1,0
8330,5,1,5274
8331,0,1,0
8331,1,1,361592
8331,5,1,0
8331,10,1,1992
8332,2,4,0
8332,10,1,95417
8333,1,1,436168
8333,6,1,0
8333,10,1,1983
8334,5,1,113292
8334,6,1,14875
8334,10,1,165546
8335,10,1,39489
8335,13,1,0
8336,1,1,582430
8336,10,1,9767
8337,2,4,0
8337,10,1,136680
8338,0,1,0
8338,5,1,0
8338,10,1,110977
8338,13,1,0
8339,5,1,0
8339,6,1,30000
8339,10,1,13621
8340,10,1,83485
8341,6,1,0
8341,7,1,0
8341,10,1,61827
8342,5,1,87624
8342,6,1,7331
8342,10,1,234416
8342,13,4,32735
8343,5,1,366159
8343,6,1,22050
8343,10,1,57009
8344,10,1,87381
8345,1,1,30048
8345,10,1,39988
8345,13,1,0
8346,3,1,0
8346,10,1,75150
8346,13,4,0
8347,0,1,0
8347,2,4,1204400
8348,5,1,7826
8348,6,1,0
8348,10,1,40542
8348,13,1,0
8349,12,1,0
8349,13,1,135524
8350,6,1,26770
8350,10,1,755
8351,10,1,18882
8352,1,1,347906
8352,7,1,255000
8352,10,1,48087
8353,10,1,8045
8354,10,1,40581
8355,6,1,0
8355,10,1,61252
8355,13,1,0
8356,0,1,0
8356,1,1,0
8356,6,1,0
8356,10,1,39300
8356,10,2,0
8357,1,1,266384
8357,5,1,0
8357,10,1,172622
8358,10,1,78535
8359,6,1,0
8359,10,1,3643
8360,2,4,2000000
8360,6,1,0
8360,10,1,4712
8361,5,1,219866
8361,10,1,69603
8361,13,1,0
8362,5,1,259109
8362,10,1,38754
8363,6,1,8400
8363,10,1,76054
8363,13,1,0
8364,0,1,0
8364,2,1,397828
8364,6,1,0
8364,10,1,65433
8365,10,1,12499
8366,10,1,64493
8366,13,1,29365
8367,0,1,0
8367,1,1,92954
8367,5,1,0
8367,6,1,0
8367,10,1,129610
8367,12,1,88103
8368,10,1,19331
8368,12,1,2765
8369,6,1,11448
8369,10,1,64998
8370,10,1,3420
8370,13,1,0
8371,0,1,288555
8371,1,1,272832
8371,5,1,0
8371,6,1,51131
8371,10,1,140988
8372,5,1,89140
8372,6,1,0
8372,10,1,43201
8373,5,1,383212
8373,6,1,29500
8373,10,1,48478
8373,32,1,172201
8374,10,1,149412
8375,1,1,551518
8375,5,4,191301
8375,6,1,0
8375,10,1,41964
8375,13,4,32745
8376,10,1,14773
8377,0,1,0
8377,1,1,15600
8377,5,1,0
8377,6,1,0
8377,10,1,123414
8377,13,1,-20000
8377,51,1,0
8378,0,1,0
8378,1,1,431529
8378,6,1,11955
8378,10,1,0
8379,0,1,391775
8379,2,4,690658
8379,5,1,351363
8379,6,1,3830
8379,10,1,53207
8380,0,1,0
8380,5,1,0
8380,6,1,0
8380,10,1,85321
8380,10,2,0
8381,1,1,0
8381,2,1,1400000
8381,5,1,0
8381,10,1,191082
8381,13,1,0
8381,13,4,0
8382,1,1,0
8382,5,1,0
8382,10,1,0
8382,12,1,0
8382,13,1,0
8383,10,1,89643
8384,6,1,0
8384,32,1,23514
8385,10,1,37205
8386,6,1,0
8386,7,1,140000
8386,10,1,139140
8386,10,2,0
8387,8,1,373297
8387,10,1,26226
8388,3,1,1400799
8388,5,1,0
8388,10,1,56573
8388,13,1,0
8389,10,1,3467
8389,10,2,0
8390,10,1,12767
8391,0,1,0
8391,5,1,536370
8391,10,1,7531
8392,3,4,1557374
8392,5,4,0
8392,10,1,11941
8392,13,1,35971
8393,5,1,158389
8393,6,1,9750
8393,10,1,57438
8393,13,1,70174
8394,5,1,318272
8394,6,1,0
8394,10,1,171651
8394,13,1,0
8395,0,1,479032
8395,1,1,449352
8395,2,1,0
8395,5,1,349348
8395,6,1,0
8395,7,1,0
8395,10,1,2756
8395,12,1,738644
8395,13,1,0
8396,1,1,387755
8396,2,4,4231206
8396,5,1,2039407
8396,10,1,116308
8397,5,1,0
8397,10,1,473978
8397,13,1,0
8398,1,4,185810
8398,5,1,0
8398,5,4,0
8398,6,1,18750
8398,10,1,14672
8398,13,1,0
8399,10,1,35660
8400,10,1,23699
8400,13,1,0
8401,5,1,0
8401,7,1,0
8401,10,1,22714
8402,5,1,532945
8402,10,1,150188
8403,5,1,0
8403,10,1,12189
8403,12,1,0
8403,31,1,2119
8404,1,1,663499
8404,5,1,822397
8404,6,1,22000
8404,10,1,362071
8404,53,1,75409
8405,6,1,63634
8405,10,1,7294
8405,13,1,21537
8406,1,1,0
8406,5,1,0
8406,6,1,0
8406,10,1,31893
8406,51,1,0
8407,10,1,14643
8408,5,1,0
8408,6,1,0
8408,10,1,28703
8409,10,1,1849
8410,10,1,165690
8411,4,1,0
8411,5,1,101536
8411,10,1,114536
8411,13,1,0
8412,5,1,88967
8412,10,1,15914
8413,10,1,33260
8414,5,1,63158
8414,6,1,28080
8414,10,1,76396
8414,13,1,0
8415,5,1,349353
8415,10,1,135363
8416,0,1,0
8416,5,1,0
8416,6,1,8241
8416,10,1,12892
8417,5,4,158793
8417,7,1,80800
8417,10,1,0
8418,5,1,21403
8418,6,1,20250
8418,10,1,82120
8418,13,1,35723
8419,1,1,0
8419,5,1,0
8419,6,1,48310
8419,10,1,0
8420,1,1,0
8420,5,1,0
8420,10,1,5159
8420,13,1,0
8420,51,1,328122
8421,6,1,33332
8421,8,1,144024
8421,8,4,137764
8421,10,1,16801
8422,6,1,4180
8422,10,1,64074
8422,13,1,0
8423,0,1,660379
8423,1,4,165398
8423,5,1,1344245
8423,7,1,461800
8423,10,1,452226
8423,12,1,0
8424,5,4,188229
8424,6,1,8250
8424,10,1,24420
8424,13,1,26460
8425,1,1,640572
8425,10,1,178563
8426,3,1,1370000
8426,10,1,70995
8427,10,1,4374
8428,2,4,1668917
8428,10,1,37591
8429,1,1,224207
8429,5,1,320526
8429,10,1,527410
8429,13,1,0
8430,5,1,121640
8430,10,1,88098
8431,1,1,633944
8431,2,1,1878564
8431,10,1,4206
8431,10,2,0
8431,13,1,0
8431,31,1,-563
8432,2,1,0
8432,10,1,10550
8433,0,1,98839
8433,5,1,0
8434,5,1,181938
8434,10,1,39015
8435,0,1,13632
8435,1,1,594096
8435,5,1,222982
8435,6,1,11250
8435,10,1,294388
8435,12,1,0
8435,15,1,0
8436,1,4,749891
8436,2,4,2504200
8436,5,1,923000
8436,5,3,24846
8436,6,1,0
8436,10,1,283988
8436,13,1,36359
8437,5,1,794831
8437,6,1,0
8437,10,1,321021
8437,10,2,-1
8438,10,1,69636
8439,2,1,0
8439,5,1,766
8439,6,1,0
8439,10,1,75244
8439,13,1,14076
8440,1,1,171396
8440,5,4,47586
8440,6,1,63300
8440,10,1,41961
8440,13,1,0
8440,32,1,0
8441,10,1,1523
8441,10,2,0
8442,2,1,1711508
8442,5,1,107212
8442,10,1,108349
8442,10,2,15296
8443,10,1,12069
8444,6,1,41380
8445,10,1,413656
8446,2,1,2758028
8446,10,1,92519
8447,0,1,170147
8447,1,1,132176
8447,6,1,1076
8447,10,1,49918
8447,13,1,0
8448,1,1,0
8448,5,1,0
8448,6,1,0
8448,10,1,76557
8448,13,1,0
8448,32,1,0
8449,10,1,10900
8450,10,1,52023
8451,5,1,35228
8451,10,1,41281
8452,3,1,0
8452,6,1,22165
8452,10,1,22095
8452,13,1,16146
8453,2,4,4518207
8453,5,1,7082
8453,10,1,23180
8454,5,1,132488
8454,10,1,36831
8454,13,1,21084
8455,6,1,21280
8455,10,1,79481
8456,6,1,18332
8456,10,1,74006
8456,13,1,0
8457,5,1,0
8457,10,1,13914
8457,10,2,0
8458,6,1,0
8458,10,1,199637
8458,13,1,0
8459,0,4,889436
8459,1,1,582050
8459,2,4,1032008
8459,5,1,0
8459,6,1,0
8459,10,1,278474
8460,10,1,0
8461,10,1,19476
8461,13,1,0
8462,5,1,145142
8462,10,1,43387
8462,13,1,0
8463,7,1,277000
8463,10,1,37306
8464,5,1,633972
8464,10,1,92178
8464,13,1,0
8465,2,1,0
8465,2,4,3929399
8465,3,4,0
8465,5,1,864342
8465,6,1,18955
8465,10,1,25022
8465,13,1,0
8466,1,1,434440
8466,5,1,31583
8466,6,1,0
8466,10,1,-56
8467,10,1,33327
8467,13,1,15715
8468,5,1,60897
8468,6,1,73541
8468,10,1,294586
8469,5,1,94243
8469,6,1,2180
8469,7,1,0
8469,10,1,38471
8470,1,1,472211
8470,10,1,42077
8470,12,1,3070590
8471,10,1,11238
8472,5,1,105000
8472,10,1,44966
8472,13,1,0
8473,5,1,48000
8473,6,1,14794
8473,13,4,0
8474,0,1,0
8474,1,1,28969
8474,10,1,1113
8474,13,1,0
8475,10,1,96912
8476,7,1,90399
8476,10,1,438961
8476,13,1,29007
8476,32,1,0
8477,5,1,30725
8477,6,1,0
8477,10,1,117613
8477,13,1,52298
8478,0,1,469900
8478,5,1,286551
8478,10,1,301168
8479,5,1,650457
8480,1,1,330059
8480,10,1,-4
8481,0,1,98150
8481,1,1,84426
8481,5,1,0
8481,6,1,0
8481,10,1,17595
8482,0,1,0
8482,10,1,35054
8483,5,4,245036
8483,10,1,59565
8484,1,1,209294
8484,6,1,22750
8484,10,1,159920
8485,0,4,0
8485,1,1,0
8485,1,4,0
8485,3,1,1659498
8485,10,1,723
8485,12,4,2343517
8485,51,1,0
8486,10,1,63480
8486,13,1,0
8487,6,1,34500
8487,10,1,60235
8488,5,1,186488
8488,6,1,66816
8488,10,1,83901
8488,13,1,-555
8489,7,1,76370
8489,10,1,235341
8490,10,1,173381
8491,5,1,0
8491,6,1,0
8491,10,1,845383
8492,2,1,4121886
8492,5,1,0
8492,10,1,90672
8492,13,1,0
8493,1,1,0
8493,2,4,6194129
8493,10,1,36320
8493,10,2,18
8494,1,1,1827375
8494,5,1,0
8494,6,1,51724
8494,10,1,226956
8494,12,1,0
8495,5,1,139370
8495,6,1,0
8495,10,1,27422
8496,1,1,0
8496,2,1,605678
8496,5,1,577340
8496,6,1,0
8496,7,1,0
8496,10,1,41438
8496,13,1,0
8497,4,1,0
8497,10,1,2981
8498,5,1,162576
8498,10,1,37504
8499,6,1,0
8499,10,1,18493
8500,5,1,163020
8500,6,1,0
8500,10,1,30372
8500,13,1,0
8500,32,1,245422
8501,10,1,90578
8502,0,1,0
8502,5,1,0
8502,10,1,158432
8503,1,1,0
8503,10,1,538400
8503,10,2,41
8504,1,1,598457
8504,1,3,0
8504,1,4,1697356
8504,2,1,0
8504,5,1,0
8504,6,1,128913
8504,10,1,93123
8504,13,1,0
8505,10,1,16263
8506,5,1,107248
8506,6,1,0
8506,7,1,0
8506,10,1,69995
8506,13,1,15000
8507,5,1,0
8507,6,1,2688
8507,7,1,0
8507,10,1,115370
8508,5,1,84499
8508,6,1,18498
8508,10,1,30493
8508,12,1,0
8508,13,1,37289
8509,5,1,0
8509,10,1,5998
8509,13,1,27272
8510,10,1,13211
8510,13,1,31593
8511,10,1,87672
8512,1,1,0
8512,10,1,-1
8513,10,1,16680
8514,5,1,0
8514,10,1,94443
8515,5,1,267647
8515,10,1,46857
8516,0,1,0
8516,2,1,875214
8516,5,1,259419
8516,6,1,0
8516,7,1,0
8516,10,1,218313
8516,10,2,63105
8516,13,1,0
8517,5,1,479458
8517,10,1,54491
8517,13,1,11945
8518,1,1,166901
8518,1,4,0
8518,10,1,75337
8519,1,1,0
8519,5,1,0
8519,6,1,13509
8519,10,1,47544
8519,13,1,20197
8520,10,1,28385
8521,5,1,171901
8521,10,1,134491
8522,10,1,14166
8523,5,1,236242
8523,6,1,34801
8523,10,1,24991
8524,5,1,0
8524,10,1,247551
8525,6,1,0
8525,10,1,31239
8526,5,1,140000
8526,6,1,0
8526,10,1,12299
8527,5,1,238695
8527,7,1,0
8527,10,1,192214
8527,12,1,3032
8528,5,1,0
8528,6,1,0
8528,10,1,82587
8529,10,1,65868
8530,6,1,7500
8530,7,1,136000
8530,10,1,16509
8531,6,1,31500
8531,10,1,119413
8531,32,1,344911
8532,1,1,0
8532,5,1,24059
8532,6,1,0
8532,10,1,98552
8533,1,1,189912
8533,6,1,0
8533,10,1,5892
8533,13,1,0
8534,1,1,298157
8534,6,1,10020
8534,10,1,22247
8535,0,1,0
8535,1,1,359728
8535,10,1,28965
8535,13,1,37403
8536,5,1,122729
8536,6,1,57200
8536,10,1,24330
8536,13,1,0
8537,5,1,82485
8537,10,1,166907
8537,13,1,0
8538,5,1,34351
8538,6,1,0
8538,10,1,99730
8539,5,1,74232
8539,6,1,6710
8539,10,1,44654
8539,13,1,0
8540,10,1,53780
8540,13,1,43000
8541,0,1,19980
8541,10,1,15348
8542,10,1,30218
8543,2,4,805588
8543,10,1,68542
8543,53,1,100924
8544,6,1,16330
8544,10,1,31357
8545,1,1,0
8545,1,3,483579
8545,5,1,403941
8545,7,1,0
8545,10,1,65527
8546,2,4,985147
8546,10,1,64615
8547,1,1,481433
8547,6,1,63890
8547,10,1,146332
8548,2,1,0
8548,5,1,0
8548,6,1,0
8548,10,1,19565
8549,5,1,181200
8550,10,1,66430
8551,1,1,573290
8551,2,4,0
8551,10,1,40982
8552,1,1,0
8552,10,1,3206
8553,0,1,0
8553,6,1,25416
8553,7,1,130000
8553,10,1,-20
8553,10,2,0
8554,5,1,264085
8554,10,1,36633
8555,10,1,21107
8555,13,1,0
8556,10,1,16333
8557,10,1,61340
8557,13,1,43195
8558,0,1,98796
8558,1,1,0
8558,1,4,0
8558,2,1,776995
8558,5,1,0
8558,10,1,9056
8559,8,1,0
8559,10,1,37758
8560,5,1,270000
8560,6,1,9630
8560,10,1,38045
8561,5,1,61409
8561,10,1,10796
8561,13,1,0
8562,10,1,17498
8563,10,1,31334
8564,6,1,48976
8565,10,1,10976
8566,5,1,0
8566,6,1,0
8566,10,1,214130
8566,10,2,0
8567,5,1,43669
8567,6,1,0
8567,10,1,51932
8567,13,1,47930
8568,1,1,166492
8568,10,1,42670
8569,0,1,569848
8569,1,1,544668
8569,3,1,1985903
8569,5,1,1562028
8569,6,1,51621
8569,10,1,36258
8570,1,1,146420
8570,1,3,3
8570,10,1,46525
8571,1,1,0
8571,2,1,0
8571,10,1,-5
8571,10,2,0
8572,10,1,116440
8573,1,1,319280
8573,10,1,111311
8574,0,1,97931
8574,5,1,133905
8574,10,1,49724
8575,10,1,33317
8576,5,1,283586
8576,6,1,0
8576,10,1,44125
8577,6,1,36132
8577,10,1,40047
8577,13,1,48626
8578,1,1,0
8578,10,1,-2723
8579,6,1,0
8579,10,1,29606
8579,32,1,153681
8580,1,1,328776
8580,5,1,43866
8580,6,1,3730
8580,10,1,32516
8581,2,4,1631564
8581,6,1,0
8581,10,1,117782
8582,5,1,0
8582,10,1,118107
8582,10,2,0
8583,10,1,120236
8584,10,1,90674
8584,13,1,0
8585,1,1,503055
8585,2,1,4484313
8585,5,1,500368
8585,5,4,88985
8585,6,1,86377
8585,10,1,82877
8586,5,1,0
8586,10,1,23873
8586,13,1,0
8587,1,1,0
8587,1,3,0
8587,10,1,7572
8588,7,1,32971
8588,10,1,18946
8589,5,1,850
8589,10,1,162203
8589,13,1,0
8590,10,1,6193
8590,51,1,0
8591,10,1,3
8592,6,1,36578
8592,10,1,17391
8593,1,1,-1
8593,6,1,0
8593,10,1,129567
8593,32,1,39098
8594,6,1,69481
8594,10,1,19567
8594,13,1,17718
8595,10,1,118224
8596,1,1,88289
8596,1,4,0
8596,10,1,46359
8597,1,1,327497
8597,6,1,6240
8597,10,1,81354
8597,13,1,0
8598,1,1,80676
8598,6,1,2800
8598,10,1,86025
8599,0,1,0
8599,1,1,183417
8599,6,1,0
8599,10,1,1140480
8600,1,1,313381
8600,6,1,0
8600,10,1,5657
8601,5,1,250000
8601,10,1,77822
8602,1,1,0
8602,5,1,0
8602,6,1,0
8602,10,1,540315
8602,13,3,0
8602,15,1,0
8603,2,4,1248442
8603,5,1,0
8603,6,1,0
8603,10,1,2833
8604,6,1,19760
8605,10,1,22790
8606,2,1,0
8606,10,1,49684
8607,1,1,238314
8607,6,1,38743
8607,10,1,201994
8608,5,1,396914
8608,10,1,27132
8609,5,4,367344
8609,10,1,86651
8609,13,1,0
8610,3,1,535069
8610,5,1,93029
8610,10,1,326625
8611,10,1,19969
8612,10,1,70994
8613,5,1,828796
8613,10,1,58958
8613,10,2,24476
