customer_no,acct_type,enquiry_count
3618,0.0,1
3618,1.0,2
3618,2.0,1
3618,5.0,7
3618,6.0,1
3618,10.0,27
3619,5.0,1
3619,6.0,6
3619,10.0,17
3619,13.0,2
3620,2.0,2
3620,5.0,10
3620,6.0,1
3620,10.0,14
3620,13.0,2
3621,10.0,8
3622,0.0,1
3622,1.0,2
3622,10.0,4
3623,10.0,5
3624,5.0,3
3624,6.0,1
3624,10.0,7
3625,5.0,4
3625,6.0,1
3625,7.0,1
3625,10.0,17
3626,2.0,1
3626,5.0,4
3626,10.0,14
3627,0.0,2
3627,5.0,1
3627,10.0,17
3628,2.0,1
3628,5.0,2
3628,6.0,4
3628,10.0,7
3628,13.0,1
3629,5.0,2
3630,10.0,3
3630,13.0,1
3630,51.0,2
3631,1.0,1
3631,2.0,3
3631,5.0,1
3631,10.0,16
3631,13.0,1
3632,10.0,4
3633,5.0,6
3633,6.0,4
3633,10.0,15
3634,10.0,4
3635,1.0,1
3635,10.0,14
3636,6.0,1
3636,10.0,2
3636,13.0,3
3637,10.0,5
3638,1.0,1
3638,5.0,1
3638,10.0,3
3639,1.0,5
3639,5.0,5
3639,10.0,1
3640,10.0,6
3641,2.0,2
3641,5.0,4
3641,6.0,1
3641,10.0,5
3642,0.0,1
3642,5.0,8
3642,10.0,21
3643,0.0,4
3643,5.0,8
3643,6.0,4
3643,10.0,15
3644,1.0,5
3644,5.0,2
3644,6.0,1
3644,10.0,3
3644,13.0,2
3645,0.0,2
3645,1.0,2
3645,6.0,1
3645,10.0,20
3645,13.0,1
3645,17.0,2
3646,1.0,1
3646,2.0,1
3646,6.0,1
3646,10.0,7
3647,5.0,1
3647,10.0,7
3649,1.0,1
3649,3.0,2
3649,5.0,2
3649,6.0,1
3649,7.0,3
3649,10.0,5
3649,12.0,3
3649,13.0,6
3650,0.0,3
3650,1.0,27
3650,5.0,9
3650,6.0,26
3650,10.0,21
3650,13.0,1
3650,17.0,4
3650,54.0,1
3651,5.0,10
3651,6.0,2
3651,10.0,2
3652,10.0,22
3653,0.0,3
3653,1.0,3
3653,3.0,1
3653,6.0,3
3653,10.0,7
3653,13.0,2
3653,51.0,7
3653,52.0,1
3654,5.0,11
3654,10.0,4
3655,10.0,8
3656,0.0,1
3656,5.0,4
3656,10.0,5
3657,0.0,1
3657,6.0,1
3657,10.0,1
3657,51.0,1
3658,10.0,6
3659,6.0,1
3659,10.0,7
3660,0.0,1
3660,6.0,1
3660,10.0,18
3661,5.0,4
3661,10.0,1
3662,5.0,3
3662,6.0,1
3662,10.0,10
3663,2.0,4
3663,5.0,11
3663,10.0,16
3664,10.0,4
3665,5.0,7
3665,6.0,2
3665,10.0,29
3666,5.0,2
3666,10.0,8
3667,5.0,24
3667,6.0,1
3667,10.0,35
3668,0.0,1
3668,10.0,15
3669,6.0,1
3669,10.0,5
3670,5.0,3
3670,6.0,2
3670,10.0,19
3671,5.0,1
3671,10.0,12
3671,13.0,1
3672,1.0,4
3672,5.0,7
3672,6.0,1
3672,10.0,19
3672,13.0,2
3673,10.0,10
3674,10.0,6
3674,13.0,3
3675,1.0,1
3675,5.0,11
3675,10.0,6
3675,13.0,1
3676,10.0,7
3677,5.0,1
3677,6.0,2
3677,10.0,10
3678,0.0,2
3678,5.0,1
3678,10.0,14
3679,2.0,1
3679,5.0,3
3679,10.0,6
3680,0.0,1
3680,1.0,2
3680,10.0,22
3681,0.0,2
3681,1.0,3
3681,5.0,3
3681,6.0,1
3681,10.0,8
3682,0.0,1
3682,2.0,1
3682,5.0,1
3682,10.0,2
3682,13.0,3
3683,1.0,3
3683,5.0,5
3683,6.0,10
3683,13.0,2
3684,1.0,1
3684,10.0,18
3685,1.0,1
3685,5.0,2
3685,10.0,9
3686,10.0,2
3687,5.0,13
3687,6.0,1
3687,10.0,24
3687,13.0,1
3688,2.0,4
3688,10.0,7
3689,5.0,5
3689,6.0,1
3689,10.0,6
3690,10.0,20
3691,5.0,5
3691,10.0,15
3691,13.0,1
3692,5.0,4
3692,6.0,1
3693,0.0,3
3693,1.0,1
3693,5.0,3
3693,10.0,1
3694,0.0,6
3694,1.0,1
3694,5.0,16
3694,6.0,1
3694,10.0,43
3694,13.0,2
3695,1.0,1
3695,2.0,3
3695,5.0,7
3695,10.0,9
3696,1.0,9
3696,2.0,4
3696,5.0,17
3696,6.0,2
3696,10.0,19
3697,2.0,4
3697,10.0,6
3698,5.0,3
3698,10.0,10
3698,13.0,1
3699,1.0,1
3699,2.0,1
3699,5.0,2
3699,10.0,4
3700,5.0,11
3700,10.0,10
3700,13.0,2
3701,0.0,1
3701,2.0,6
3701,5.0,1
3701,7.0,1
3701,10.0,10
3702,0.0,1
3702,10.0,13
3703,5.0,1
3703,10.0,7
3704,2.0,2
3704,5.0,7
3704,7.0,1
3704,10.0,15
3704,13.0,1
3705,5.0,9
3705,10.0,16
3705,13.0,2
3706,5.0,2
3706,10.0,3
3707,0.0,5
3707,1.0,5
3707,5.0,3
3707,8.0,1
3707,10.0,20
3708,5.0,5
3708,6.0,1
3708,10.0,4
3708,13.0,2
3709,5.0,6
3709,10.0,3
3710,0.0,8
3710,1.0,2
3710,5.0,12
3710,10.0,4
3710,51.0,1
3711,5.0,6
3711,10.0,10
3712,0.0,1
3712,8.0,1
3712,10.0,6
3712,13.0,1
3713,10.0,6
3713,12.0,1
3714,0.0,4
3714,5.0,1
3714,6.0,1
3714,10.0,3
3715,2.0,3
3715,8.0,1
3715,10.0,13
3716,0.0,1
3716,1.0,1
3716,5.0,5
3716,10.0,9
3716,13.0,2
3717,6.0,1
3717,10.0,7
3718,6.0,1
3718,10.0,7
3719,0.0,1
3719,5.0,2
3719,6.0,2
3719,7.0,1
3719,10.0,15
3719,13.0,1
3720,0.0,1
3720,1.0,1
3720,5.0,1
3720,10.0,13
3721,10.0,9
3722,10.0,6
3722,13.0,1
3723,0.0,1
3723,5.0,1
3723,6.0,1
3723,10.0,2
3724,1.0,2
3724,5.0,8
3724,10.0,18
3725,5.0,2
3725,10.0,3
3725,13.0,3
3727,10.0,7
3728,0.0,1
3728,2.0,1
3728,5.0,1
3728,10.0,5
3728,13.0,1
3729,0.0,1
3729,5.0,1
3729,6.0,1
3729,10.0,3
3729,13.0,2
3729,51.0,1
3730,5.0,1
3730,6.0,1
3730,10.0,7
3731,0.0,2
3731,5.0,1
3731,10.0,40
3731,13.0,1
3732,10.0,10
3733,5.0,5
3733,10.0,3
3734,0.0,1
3734,5.0,4
3734,6.0,1
3734,10.0,1
3735,5.0,5
3735,10.0,7
3736,6.0,1
3736,10.0,3
3737,5.0,4
3737,10.0,2
3738,0.0,4
3738,5.0,1
3738,10.0,9
3739,1.0,2
3739,5.0,11
3739,7.0,8
3739,10.0,4
3739,13.0,3
3740,1.0,3
3740,5.0,2
3740,6.0,1
3740,10.0,4
3740,13.0,1
3741,2.0,1
3741,5.0,7
3741,6.0,2
3741,10.0,13
3741,13.0,1
3742,5.0,3
3742,10.0,7
3742,13.0,1
3743,0.0,1
3743,1.0,2
3743,10.0,12
3744,0.0,1
3744,1.0,3
3744,5.0,7
3744,6.0,1
3744,10.0,2
3744,13.0,2
3745,0.0,1
3745,1.0,4
3745,2.0,2
3745,3.0,1
3745,5.0,1
3745,10.0,12
3745,51.0,1
3746,5.0,1
3746,10.0,2
3747,0.0,1
3747,5.0,1
3747,6.0,9
3747,10.0,7
3747,35.0,1
3748,5.0,3
3748,6.0,1
3748,10.0,9
3748,13.0,1
3749,2.0,2
3749,5.0,2
3749,10.0,15
3750,0.0,7
3750,1.0,1
3750,2.0,9
3750,5.0,29
3750,10.0,21
3751,5.0,3
3751,6.0,1
3751,10.0,15
3752,0.0,1
3752,5.0,3
3752,10.0,14
3753,0.0,1
3753,7.0,1
3753,10.0,9
3754,0.0,2
3754,1.0,3
3754,2.0,3
3754,5.0,24
3754,10.0,21
3754,13.0,6
3754,51.0,1
3755,1.0,6
3755,10.0,13
3756,1.0,3
3756,5.0,4
3756,10.0,12
3756,13.0,2
3757,10.0,7
3757,51.0,1
3758,6.0,1
3758,7.0,1
3758,10.0,5
3759,5.0,6
3759,10.0,11
3760,1.0,5
3760,10.0,6
3760,13.0,1
3761,1.0,3
3761,6.0,1
3761,10.0,3
3761,51.0,1
3762,5.0,1
3762,6.0,3
3762,10.0,8
3762,13.0,1
3763,0.0,1
3763,10.0,13
3764,0.0,2
3764,5.0,15
3764,6.0,3
3764,10.0,9
3764,13.0,3
3764,51.0,4
3765,1.0,2
3765,2.0,1
3765,10.0,3
3766,1.0,2
3766,10.0,18
3767,1.0,1
3767,6.0,1
3767,10.0,8
3767,13.0,1
3768,5.0,1
3768,10.0,1
3769,5.0,1
3769,10.0,3
3770,2.0,2
3770,5.0,3
3770,6.0,3
3770,10.0,13
3770,13.0,1
3771,0.0,2
3771,5.0,18
3771,10.0,24
3772,10.0,7
3773,0.0,2
3773,3.0,1
3773,10.0,15
3774,0.0,1
3774,2.0,2
3774,3.0,1
3774,5.0,3
3774,6.0,1
3774,8.0,1
3774,10.0,13
3774,13.0,2
3774,51.0,2
3774,52.0,1
3775,0.0,1
3775,1.0,1
3775,5.0,12
3775,6.0,3
3775,10.0,18
3775,13.0,1
3776,0.0,4
3776,2.0,1
3776,5.0,9
3776,10.0,18
3777,5.0,4
3777,10.0,9
3778,0.0,3
3778,5.0,1
3778,6.0,6
3778,10.0,18
3778,13.0,1
3779,2.0,1
3779,5.0,5
3779,6.0,1
3779,10.0,5
3780,5.0,7
3780,10.0,11
3780,13.0,2
3781,10.0,7
3782,10.0,3
3783,0.0,1
3783,5.0,2
3783,6.0,2
3783,10.0,5
3783,13.0,1
3784,10.0,8
3785,1.0,1
3785,5.0,2
3785,10.0,16
3785,13.0,5
3786,0.0,1
3786,5.0,1
3786,10.0,3
3787,0.0,3
3787,5.0,5
3787,10.0,15
3788,10.0,1
3789,10.0,4
3790,5.0,2
3790,10.0,2
3791,10.0,1
3792,5.0,2
3792,10.0,10
3793,10.0,2
3793,53.0,3
3794,2.0,1
3794,6.0,2
3794,10.0,1
3795,0.0,2
3795,1.0,7
3795,10.0,2
3795,13.0,4
3796,10.0,12
3797,10.0,5
3798,10.0,2
3799,5.0,7
3799,6.0,1
3799,10.0,17
3800,10.0,6
3801,0.0,2
3801,1.0,2
3801,2.0,1
3801,5.0,3
3801,6.0,2
3801,10.0,13
3802,10.0,3
3803,0.0,1
3803,10.0,25
3803,13.0,1
3804,0.0,4
3804,1.0,3
3804,5.0,3
3804,6.0,1
3804,10.0,7
3805,1.0,5
3805,10.0,1
3806,1.0,14
3806,2.0,4
3806,5.0,2
3806,6.0,28
3806,10.0,9
3806,13.0,4
3807,5.0,8
3807,10.0,7
3808,1.0,2
3808,6.0,1
3808,10.0,3
3809,10.0,5
3809,13.0,1
3810,0.0,1
3810,1.0,2
3810,10.0,8
3811,0.0,1
3811,5.0,6
3811,6.0,1
3811,10.0,11
3812,1.0,4
3812,6.0,1
3812,10.0,5
3813,10.0,4
3814,5.0,19
3814,10.0,33
3815,0.0,1
3815,5.0,2
3815,10.0,31
3816,0.0,4
3816,1.0,7
3816,2.0,8
3816,3.0,1
3816,5.0,1
3816,6.0,2
3816,10.0,6
3816,12.0,2
3816,51.0,1
3817,10.0,13
3818,0.0,2
3818,6.0,2
3818,10.0,2
3819,5.0,9
3819,6.0,2
3819,10.0,10
3819,13.0,1
3820,0.0,1
3821,0.0,1
3821,5.0,7
3821,10.0,11
3822,5.0,1
3822,10.0,4
3823,5.0,9
3823,10.0,11
3824,1.0,2
3824,6.0,1
3824,10.0,9
3825,5.0,2
3825,10.0,12
3826,0.0,1
3826,1.0,6
3826,2.0,2
3826,10.0,21
3826,13.0,1
3826,51.0,1
3827,6.0,1
3827,10.0,7
3828,10.0,11
3829,0.0,1
3829,1.0,1
3829,2.0,7
3829,5.0,12
3829,10.0,35
3830,0.0,3
3830,2.0,1
3830,10.0,5
3830,13.0,1
3831,6.0,1
3831,10.0,6
3832,0.0,1
3832,6.0,1
3832,10.0,3
3833,10.0,8
3834,5.0,12
3834,10.0,6
3835,1.0,4
3835,5.0,15
3835,6.0,1
3835,10.0,10
3835,13.0,5
3836,10.0,10
3837,0.0,1
3837,2.0,3
3837,10.0,1
3838,0.0,1
3838,5.0,5
3838,6.0,2
3838,10.0,7
3839,10.0,3
3840,5.0,2
3840,10.0,10
3841,0.0,2
3841,1.0,1
3841,5.0,2
3841,6.0,1
3841,10.0,15
3841,13.0,2
3842,0.0,1
3842,10.0,3
3842,13.0,2
3843,6.0,1
3843,10.0,8
3843,13.0,3
3844,5.0,1
3844,10.0,7
3845,0.0,1
3845,1.0,6
3845,5.0,5
3845,10.0,1
3845,13.0,2
3846,0.0,1
3846,5.0,4
3846,6.0,6
3846,10.0,7
3846,13.0,2
3847,6.0,3
3848,0.0,2
3848,1.0,2
3848,5.0,8
3848,6.0,1
3848,10.0,10
3849,0.0,1
3849,1.0,1
3849,2.0,2
3849,5.0,2
3849,10.0,15
3849,32.0,1
3850,0.0,2
3850,1.0,7
3850,2.0,4
3850,3.0,3
3850,4.0,1
3850,5.0,20
3850,6.0,1
3850,10.0,19
3850,13.0,1
3850,51.0,5
3851,0.0,1
3851,10.0,4
3851,13.0,2
3852,0.0,2
3852,5.0,12
3852,10.0,19
3853,2.0,3
3853,3.0,1
3853,10.0,2
3854,5.0,3
3854,10.0,5
3854,13.0,1
3855,0.0,2
3855,6.0,2
3855,10.0,7
3855,13.0,1
3856,1.0,1
3856,10.0,24
3857,5.0,3
3857,10.0,10
3857,13.0,3
3858,2.0,4
3858,5.0,1
3858,6.0,1
3858,10.0,18
3859,10.0,16
3859,13.0,1
3860,10.0,2
3861,1.0,1
3861,2.0,1
3861,5.0,2
3861,10.0,5
3862,0.0,1
3862,5.0,1
3862,10.0,13
3862,13.0,1
3863,0.0,1
3863,2.0,1
3863,10.0,13
3864,5.0,2
3864,10.0,9
3865,2.0,1
3865,5.0,3
3865,10.0,11
3866,5.0,5
3866,6.0,2
3866,10.0,9
3866,13.0,2
3867,10.0,4
3867,13.0,1
3868,1.0,4
3868,2.0,5
3868,5.0,1
3868,10.0,10
3869,0.0,2
3869,1.0,2
3869,5.0,8
3869,6.0,1
3869,10.0,11
3870,6.0,2
3870,10.0,3
3871,0.0,1
3871,10.0,7
3872,6.0,1
3872,10.0,5
3873,5.0,2
3873,10.0,10
3874,0.0,1
3874,6.0,1
3874,10.0,4
3874,13.0,1
3875,0.0,2
3875,1.0,1
3875,2.0,2
3875,5.0,1
3875,10.0,11
3876,2.0,1
3876,10.0,10
3877,2.0,3
3877,5.0,8
3877,10.0,3
3878,10.0,2
3879,6.0,1
3879,10.0,4
3880,5.0,1
3880,6.0,1
3880,10.0,9
3881,2.0,3
3881,6.0,2
3881,10.0,2
3882,0.0,1
3882,1.0,2
3882,10.0,4
3883,5.0,3
3883,6.0,1
3883,10.0,7
3884,0.0,1
3884,2.0,1
3884,5.0,6
3884,10.0,11
3885,1.0,1
3885,5.0,1
3885,10.0,24
3885,13.0,1
3886,0.0,3
3886,1.0,3
3886,5.0,1
3886,10.0,1
3887,1.0,3
3887,6.0,1
3887,10.0,2
3888,0.0,1
3888,5.0,3
3888,6.0,5
3888,10.0,15
3888,13.0,4
3888,51.0,1
3889,1.0,1
3889,10.0,1
3890,1.0,2
3890,5.0,2
3890,10.0,11
3891,0.0,1
3891,1.0,3
3891,5.0,7
3891,6.0,7
3891,10.0,16
3891,13.0,1
3892,0.0,1
3892,1.0,10
3892,2.0,1
3892,5.0,1
3892,10.0,10
3892,13.0,3
3893,10.0,8
3893,13.0,3
3894,0.0,3
3894,6.0,7
3894,10.0,3
3894,17.0,1
3895,0.0,1
3895,2.0,2
3895,5.0,4
3895,6.0,1
3895,10.0,16
3895,13.0,4
3896,0.0,2
3896,1.0,4
3896,2.0,13
3896,5.0,4
3896,6.0,1
3896,10.0,25
3897,2.0,1
3897,5.0,4
3897,6.0,2
3897,10.0,17
3898,5.0,1
3898,10.0,1
3898,13.0,1
3899,0.0,1
3899,5.0,10
3899,6.0,2
3899,10.0,19
3899,13.0,2
3900,5.0,4
3900,6.0,1
3900,10.0,12
3901,0.0,1
3901,5.0,8
3901,6.0,1
3901,10.0,42
3902,0.0,1
3902,1.0,3
3902,2.0,8
3902,5.0,2
3902,6.0,1
3902,10.0,6
3903,6.0,2
3903,10.0,4
3903,13.0,1
3904,5.0,1
3904,6.0,2
3904,10.0,13
3904,13.0,2
3905,2.0,2
3905,6.0,1
3905,10.0,31
3906,0.0,2
3906,6.0,4
3906,10.0,9
3906,13.0,1
3906,32.0,2
3907,0.0,1
3907,1.0,2
3907,5.0,5
3907,6.0,1
3907,10.0,13
3908,10.0,9
3909,1.0,3
3909,5.0,7
3909,6.0,1
3909,10.0,25
3909,51.0,4
3910,1.0,3
3910,5.0,8
3910,6.0,3
3910,10.0,5
3911,1.0,1
3911,10.0,2
3912,0.0,1
3912,5.0,1
3912,6.0,2
3912,13.0,1
3913,10.0,11
3914,5.0,21
3914,6.0,2
3914,10.0,21
3914,13.0,1
3915,0.0,2
3915,5.0,2
3915,10.0,19
3916,6.0,2
3916,10.0,3
3916,13.0,2
3917,1.0,1
3917,5.0,1
3917,10.0,10
3918,3.0,1
3918,5.0,1
3918,10.0,13
3918,13.0,3
3918,51.0,1
3919,2.0,4
3919,5.0,4
3919,10.0,7
3919,13.0,1
3920,5.0,1
3920,6.0,2
3920,10.0,4
3920,13.0,2
3921,1.0,1
3921,5.0,1
3921,10.0,1
3922,5.0,10
3922,6.0,3
3922,10.0,13
3923,10.0,5
3923,13.0,1
3924,10.0,5
3924,13.0,3
3925,0.0,3
3925,1.0,1
3925,5.0,1
3925,6.0,4
3925,10.0,4
3925,13.0,1
3926,5.0,1
3926,6.0,1
3926,10.0,2
3927,0.0,1
3927,5.0,1
3927,10.0,9
3927,13.0,1
3928,0.0,1
3928,5.0,2
3928,10.0,7
3929,0.0,1
3929,5.0,2
3929,10.0,3
3930,2.0,6
3930,5.0,7
3930,10.0,7
3930,12.0,1
3930,51.0,1
3931,0.0,1
3931,10.0,6
3932,5.0,17
3932,10.0,7
3933,10.0,4
3934,5.0,6
3934,6.0,3
3934,10.0,22
3934,13.0,1
3935,10.0,4
3936,5.0,8
3936,8.0,2
3936,10.0,6
3937,5.0,5
3937,6.0,2
3937,10.0,13
3937,13.0,1
3938,5.0,2
3938,10.0,9
3939,5.0,1
3939,10.0,2
3940,10.0,3
3941,10.0,8
3942,6.0,1
3942,10.0,9
3943,0.0,2
3943,1.0,12
3943,2.0,2
3943,5.0,1
3943,10.0,10
3943,51.0,1
3944,0.0,1
3944,5.0,17
3944,6.0,4
3944,10.0,68
3945,7.0,2
3945,10.0,8
3945,13.0,1
3946,10.0,11
3947,0.0,5
3947,1.0,2
3947,4.0,1
3947,5.0,25
3947,6.0,4
3947,10.0,8
3947,13.0,1
3948,5.0,1
3948,10.0,4
3949,0.0,1
3949,5.0,3
3949,6.0,1
3949,10.0,13
3950,0.0,1
3950,1.0,4
3950,2.0,3
3950,5.0,17
3950,6.0,4
3950,10.0,6
3951,2.0,1
3951,5.0,4
3951,6.0,2
3951,10.0,19
3951,13.0,3
3952,2.0,6
3952,5.0,3
3952,10.0,13
3953,0.0,2
3953,5.0,51
3953,6.0,1
3953,10.0,22
3954,2.0,3
3954,5.0,3
3954,10.0,6
3955,2.0,2
3955,10.0,8
3955,13.0,2
3956,1.0,2
3956,5.0,9
3956,6.0,2
3956,10.0,23
3956,13.0,2
3957,5.0,6
3957,10.0,18
3958,10.0,4
3958,13.0,3
3959,5.0,2
3959,10.0,9
3959,13.0,1
3960,6.0,5
3961,5.0,5
3961,6.0,5
3961,10.0,4
3961,13.0,4
3962,5.0,8
3962,6.0,1
3962,10.0,6
3963,5.0,4
3963,10.0,2
3963,13.0,1
3964,0.0,1
3964,3.0,1
3964,5.0,2
3964,10.0,13
3965,1.0,3
3965,5.0,8
3965,6.0,1
3965,10.0,13
3965,13.0,1
3966,10.0,9
3967,0.0,2
3967,1.0,3
3967,5.0,1
3967,10.0,16
3968,5.0,1
3968,6.0,3
3968,10.0,9
3968,13.0,1
3969,10.0,15
3970,6.0,2
3970,10.0,1
3970,13.0,1
3971,1.0,3
3971,3.0,1
3971,5.0,2
3971,10.0,13
3972,0.0,1
3972,6.0,1
3972,10.0,9
3973,1.0,1
3973,5.0,7
3973,10.0,12
3974,1.0,1
3974,5.0,3
3974,6.0,4
3974,10.0,7
3975,1.0,1
3975,2.0,2
3975,5.0,10
3975,10.0,9
3975,13.0,2
3976,0.0,2
3976,6.0,7
3976,10.0,4
3976,13.0,2
3977,0.0,2
3977,1.0,2
3977,2.0,2
3977,5.0,1
3977,6.0,1
3977,10.0,10
3977,51.0,1
3978,0.0,1
3978,10.0,6
3978,13.0,1
3979,0.0,2
3979,1.0,2
3979,2.0,1
3979,5.0,4
3979,10.0,16
3979,12.0,2
3979,13.0,1
3980,0.0,2
3980,2.0,12
3980,3.0,1
3980,5.0,8
3980,10.0,20
3980,17.0,1
3981,1.0,1
3981,5.0,3
3981,10.0,4
3982,1.0,1
3982,5.0,8
3982,10.0,10
3983,5.0,2
3983,10.0,4
3984,5.0,1
3984,10.0,15
3985,0.0,1
3985,1.0,1
3985,10.0,6
3986,0.0,2
3986,5.0,23
3986,10.0,45
3987,0.0,1
3987,2.0,2
3987,5.0,8
3987,10.0,10
3988,2.0,4
3988,10.0,8
3989,2.0,1
3989,5.0,7
3989,10.0,23
3990,0.0,1
3990,1.0,3
3990,5.0,5
3990,6.0,7
3990,10.0,2
3990,51.0,2
3991,1.0,1
3991,5.0,3
3991,10.0,3
3992,5.0,6
3992,10.0,12
3993,1.0,3
3993,5.0,1
3993,6.0,3
3993,10.0,22
3994,0.0,1
3994,10.0,5
3994,13.0,2
3995,10.0,12
3996,6.0,1
3996,10.0,5
3997,3.0,1
3997,5.0,4
3997,10.0,11
3998,0.0,1
3998,4.0,1
3998,5.0,6
3998,7.0,1
3998,10.0,14
3999,0.0,1
3999,5.0,5
3999,10.0,7
3999,13.0,2
4000,5.0,7
4000,7.0,1
4000,10.0,5
4000,13.0,1
4001,1.0,4
4001,6.0,1
4001,10.0,1
4002,0.0,4
4002,5.0,9
4002,6.0,1
4002,10.0,10
4002,13.0,1
4003,10.0,6
4004,0.0,2
4004,5.0,2
4004,10.0,19
4004,13.0,2
4005,0.0,1
4005,5.0,2
4005,6.0,1
4005,10.0,2
4006,5.0,2
4006,6.0,1
4006,10.0,1
4007,2.0,2
4007,5.0,5
4007,6.0,1
4007,7.0,5
4007,10.0,8
4008,5.0,2
4009,10.0,16
4010,0.0,1
4010,1.0,1
4010,5.0,5
4010,6.0,1
4010,10.0,4
4011,10.0,7
4011,13.0,1
4012,1.0,2
4012,10.0,9
4013,1.0,3
4013,2.0,3
4013,5.0,3
4013,6.0,1
4013,10.0,15
4014,2.0,3
4014,5.0,2
4014,10.0,8
4015,1.0,1
4015,2.0,2
4015,5.0,3
4015,6.0,2
4015,10.0,34
4016,5.0,9
4016,10.0,21
4017,5.0,22
4017,6.0,2
4017,10.0,13
4017,13.0,1
4018,10.0,4
4019,5.0,2
4019,6.0,1
4019,10.0,9
4020,0.0,2
4020,5.0,1
4020,10.0,8
4021,5.0,5
4021,10.0,19
4022,0.0,3
4022,2.0,1
4022,3.0,1
4022,5.0,20
4022,10.0,17
4023,10.0,5
4024,10.0,11
4025,0.0,2
4025,1.0,3
4025,2.0,1
4025,6.0,1
4025,10.0,20
4026,1.0,4
4026,5.0,2
4026,6.0,2
4026,10.0,4
4026,13.0,2
4027,10.0,4
4028,2.0,4
4028,10.0,11
4029,0.0,1
4029,2.0,1
4029,5.0,1
4029,10.0,27
4030,5.0,2
4030,10.0,3
4031,6.0,3
4031,10.0,2
4032,5.0,4
4032,6.0,4
4032,10.0,18
4033,0.0,1
4033,1.0,5
4033,5.0,4
4033,6.0,1
4033,10.0,19
4033,13.0,3
4033,51.0,3
4034,1.0,1
4034,5.0,8
4034,10.0,7
4035,5.0,3
4035,10.0,2
4035,32.0,1
4036,10.0,2
4037,5.0,15
4037,6.0,1
4037,10.0,17
4038,10.0,2
4038,13.0,2
4039,1.0,1
4039,10.0,6
4040,1.0,1
4040,10.0,7
4041,5.0,2
4041,10.0,19
4042,5.0,5
4042,6.0,6
4042,10.0,4
4042,13.0,1
4043,1.0,1
4043,10.0,3
4043,51.0,1
4044,10.0,2
4045,5.0,4
4045,10.0,18
4045,12.0,3
4046,1.0,1
4046,2.0,1
4046,10.0,11
4047,5.0,7
4047,10.0,14
4048,6.0,2
4048,10.0,7
4049,5.0,3
4049,6.0,2
4049,10.0,8
4050,6.0,1
4050,10.0,22
4051,0.0,1
4051,2.0,2
4051,5.0,4
4051,6.0,2
4051,13.0,1
4051,51.0,1
4052,10.0,4
4053,6.0,7
4054,1.0,2
4054,5.0,1
4054,6.0,4
4054,10.0,5
4054,13.0,1
4055,6.0,6
4055,10.0,11
4056,1.0,2
4056,6.0,1
4056,10.0,6
4057,0.0,1
4057,5.0,2
4057,6.0,5
4057,10.0,10
4057,13.0,2
4058,5.0,3
4058,10.0,12
4059,0.0,2
4059,1.0,8
4059,5.0,6
4059,6.0,1
4059,10.0,26
4059,13.0,1
4059,17.0,3
4060,0.0,1
4060,1.0,4
4060,2.0,5
4060,3.0,1
4060,10.0,4
4061,5.0,1
4061,6.0,1
4061,10.0,6
4062,0.0,2
4062,5.0,4
4062,10.0,22
4063,6.0,1
4063,10.0,2
4064,2.0,3
4064,5.0,3
4064,6.0,2
4064,10.0,5
4065,1.0,2
4065,2.0,4
4065,10.0,10
4066,5.0,3
4066,6.0,13
4066,10.0,2
4066,13.0,1
4067,10.0,3
4067,13.0,1
4068,0.0,1
4068,2.0,1
4068,5.0,30
4068,6.0,2
4068,10.0,36
4068,13.0,1
4069,2.0,4
4069,3.0,1
4069,5.0,5
4069,7.0,2
4069,10.0,9
4070,0.0,1
4070,6.0,2
4070,10.0,1
4071,5.0,17
4071,10.0,2
4071,13.0,1
4072,0.0,2
4072,5.0,8
4072,7.0,2
4072,10.0,21
4073,1.0,3
4073,2.0,1
4073,5.0,5
4073,10.0,10
4074,5.0,1
4074,10.0,11
4075,10.0,9
4076,5.0,5
4076,6.0,2
4076,10.0,8
4076,13.0,1
4077,10.0,2
4077,13.0,1
4078,1.0,1
4078,5.0,3
4078,10.0,6
4079,6.0,2
4079,13.0,2
4080,5.0,1
4080,6.0,6
4080,10.0,4
4081,0.0,1
4081,1.0,1
4081,5.0,3
4081,10.0,11
4082,5.0,1
4082,6.0,1
4082,10.0,8
4083,10.0,6
4083,13.0,2
4084,5.0,1
4084,10.0,11
4085,2.0,1
4085,5.0,26
4085,6.0,2
4085,10.0,18
4085,52.0,1
4086,5.0,1
4086,10.0,11
4087,7.0,1
4087,10.0,11
4087,13.0,1
4088,8.0,1
4088,10.0,3
4089,0.0,1
4089,1.0,7
4089,5.0,1
4089,10.0,6
4089,13.0,3
4090,1.0,1
4090,6.0,3
4090,10.0,5
4091,5.0,1
4091,6.0,2
4091,10.0,12
4091,13.0,2
4092,0.0,1
4092,10.0,9
4092,13.0,1
4093,5.0,5
4093,6.0,3
4093,10.0,4
4093,13.0,2
4094,5.0,2
4094,6.0,1
4094,10.0,1
4095,0.0,2
4095,1.0,2
4095,5.0,3
4095,10.0,22
4095,13.0,2
4096,5.0,1
4096,6.0,1
4096,10.0,2
4097,1.0,3
4097,5.0,2
4097,6.0,3
4097,10.0,14
4097,13.0,3
4098,5.0,2
4098,7.0,1
4098,10.0,2
4099,2.0,3
4099,5.0,3
4099,10.0,12
4100,0.0,2
4100,1.0,12
4100,2.0,4
4100,5.0,13
4100,6.0,1
4100,10.0,26
