customer_no,owner_indic,acct_type,count
2281,1,6,1
2281,1,8,1
2282,1,5,3
2282,1,10,2
2283,1,10,1
2284,1,1,1
2284,1,10,1
2284,1,13,1
2285,1,10,8
2285,1,5,4
2285,1,0,2
2285,1,2,2
2285,2,10,1
2286,1,13,2
2286,1,5,1
2286,1,6,1
2286,1,10,1
2287,1,10,8
2287,1,5,2
2288,1,6,5
2288,1,10,5
2288,1,5,2
2289,1,10,4
2290,1,10,3
2290,4,1,1
2291,1,10,11
2291,1,5,2
2291,1,2,1
2292,1,10,5
2293,1,10,5
2293,1,1,1
2294,1,1,2
2294,1,10,2
2294,1,6,1
2295,1,10,3
2295,1,13,1
2296,1,10,2
2297,1,10,9
2297,1,5,2
2298,1,10,4
2298,1,6,3
2298,1,5,2
2298,1,1,1
2298,1,7,1
2299,1,10,4
2300,1,6,6
2300,1,10,4
2300,1,5,2
2300,1,1,1
2300,4,5,1
2301,1,10,2
2302,1,1,11
2302,1,10,4
2302,1,32,3
2302,1,5,2
2302,1,6,1
2302,1,13,1
2303,1,5,2
2303,1,10,2
2303,1,6,1
2304,1,10,23
2304,1,6,7
2304,1,5,3
2304,1,1,1
2304,1,32,1
2304,2,10,2
2305,1,10,6
2305,1,6,2
2306,1,10,12
2306,1,6,9
2306,1,5,2
2306,1,12,2
2306,1,15,2
2306,4,59,1
2307,1,7,1
2307,1,13,1
2308,1,10,4
2308,1,5,2
2308,1,2,1
2309,1,10,4
2309,1,7,2
2309,1,5,1
2309,4,13,1
2310,1,10,2
2310,4,35,1
2311,1,10,3
2311,1,7,2
2311,1,5,1
2311,1,6,1
2311,1,53,1
2312,1,10,2
2312,1,6,1
2313,1,6,5
2313,1,10,3
2313,1,13,3
2313,1,5,1
2314,1,10,15
2314,1,5,5
2314,1,2,1
2314,1,6,1
2315,1,5,2
2315,1,7,2
2315,1,10,2
2315,1,12,1
2316,1,10,21
2316,1,6,7
2316,1,5,3
2316,1,1,1
2316,3,2,1
2317,1,10,5
2317,1,1,2
2317,1,5,1
2318,1,10,1
2319,1,6,1
2319,1,10,1
2319,1,13,1
2320,1,10,5
2320,1,0,2
2320,1,1,2
2320,1,6,2
2320,1,5,1
2321,1,10,7
2321,1,5,3
2321,1,6,1
2321,1,13,1
2322,1,10,3
2322,1,6,2
2322,1,1,1
2323,1,10,6
2323,1,1,3
2323,1,0,1
2323,1,5,1
2323,1,6,1
2323,1,32,1
2324,1,10,1
2325,1,10,5
2325,1,1,3
2325,1,5,3
2325,1,6,3
2325,1,13,1
2325,2,10,1
2326,1,10,2
2326,1,13,1
2327,1,6,6
2327,1,10,6
2327,1,5,3
2327,1,13,3
2327,1,1,1
2328,1,10,3
2329,1,6,6
2329,1,10,2
2330,1,5,5
2330,1,10,2
2330,1,2,1
2331,1,10,4
2331,1,5,1
2332,1,10,3
2333,1,10,11
2333,1,1,2
2333,1,2,2
2333,4,2,1
2334,1,1,1
2334,1,6,1
2334,2,10,1
2335,1,10,1
2336,1,10,3
2336,1,5,2
2336,1,13,1
2336,4,2,1
2337,1,10,5
2337,1,12,1
2338,1,10,3
2339,1,6,3
2339,1,10,1
2340,1,10,7
2341,1,5,4
2341,1,10,3
2341,1,0,1
2341,1,6,1
2342,1,10,3
2342,1,13,1
2343,1,5,2
2343,1,10,1
2344,1,10,11
2344,1,5,1
2344,1,12,1
2345,1,5,5
2345,1,10,3
2346,1,10,2
2347,1,10,2
2347,1,6,1
2348,1,10,9
2348,1,5,2
2348,1,0,1
2348,1,1,1
2348,1,6,1
2348,4,2,1
2349,1,10,13
2349,1,6,4
2349,1,5,3
2349,1,15,2
2349,1,1,1
2349,1,2,1
2349,1,12,1
2349,1,13,1
2350,1,6,2
2350,1,5,1
2350,1,10,1
2351,1,6,4
2351,1,10,2
2351,1,13,1
2352,1,10,11
2352,1,1,1
2353,1,10,10
2353,1,5,2
2353,1,13,2
2353,1,0,1
2354,1,10,7
2354,1,5,2
2354,1,6,2
2354,1,13,1
2355,1,10,4
2355,1,1,1
2355,1,2,1
2356,1,6,2
2356,1,13,1
2356,3,3,1
2357,1,10,6
2357,1,2,1
2357,1,5,1
2357,1,6,1
2358,1,10,2
2358,1,0,1
2358,1,5,1
2359,1,10,3
2359,1,5,2
2359,1,0,1
2360,1,10,2
2360,4,5,1
2361,1,10,2
2361,1,1,1
2361,1,5,1
2361,1,6,1
2362,1,6,7
2362,1,13,7
2362,1,1,3
2362,1,10,1
2362,1,32,1
2362,3,1,1
2362,4,5,1
2363,1,10,5
2363,1,12,1
2364,1,10,4
2364,1,5,1
2365,1,10,7
2365,2,10,1
2366,1,10,3
2367,1,10,6
2367,1,1,2
2367,1,5,1
2367,1,7,1
2368,1,10,7
2368,1,6,3
2368,1,1,1
2369,1,10,3
2369,1,5,2
2370,1,10,4
2370,1,2,3
2370,1,5,1
2370,4,2,1
2371,1,6,8
2372,1,10,3
2372,1,5,1
2373,1,6,5
2373,1,5,3
2373,1,13,3
2373,1,10,1
2373,4,2,1
2374,1,5,1
2374,1,6,1
2375,1,10,14
2375,1,5,4
2375,4,8,1
2376,1,13,2
2376,1,2,1
2376,1,6,1
2377,1,6,6
2377,1,10,6
2377,1,13,2
2377,1,5,1
2378,1,8,1
2378,1,13,1
2378,4,1,2
2378,4,2,1
2379,1,10,12
2379,1,5,3
2379,1,13,1
2380,1,10,3
2380,1,6,1
2380,4,2,1
2381,1,2,6
2381,1,10,6
2381,1,5,3
2381,2,10,2
2381,4,2,4
2381,4,10,2
2382,1,10,3
2383,1,10,2
2384,1,10,19
2384,1,6,4
2384,1,1,1
2384,1,3,1
2384,4,1,1
2384,4,2,1
2385,1,10,2
2386,1,10,4
2386,1,6,3
2386,1,13,1
2387,1,5,5
2387,1,10,3
2388,1,1,3
2388,1,10,2
2388,4,1,1
2388,4,2,1
2388,4,3,1
2389,1,10,7
2389,1,5,1
2390,1,10,7
2390,1,5,3
2390,1,6,1
2391,1,10,9
2391,1,6,8
2391,1,5,3
2391,1,13,1
2392,1,10,2
2392,1,5,1
2392,1,6,1
2393,1,10,2
2394,1,5,1
2394,1,10,1
2395,1,10,2
2396,1,10,4
2397,1,10,5
2398,1,10,2
2399,1,10,4
2399,1,5,2
2400,1,10,2
2400,1,13,1
2401,1,10,6
2401,1,1,2
2401,1,5,2
2401,1,2,1
2401,1,12,1
2402,1,10,2
2402,1,6,1
2402,1,13,1
2403,1,10,9
2403,1,12,1
2403,4,2,1
2404,1,10,4
2405,1,10,2
2406,1,10,3
2406,1,5,2
2406,1,6,2
2406,1,0,1
2406,1,13,1
2407,1,10,3
2407,1,0,1
2408,1,1,1
2408,1,10,1
2408,1,13,1
2409,1,0,1
2409,1,10,1
2409,1,13,1
2410,1,10,5
2411,1,10,4
2411,1,2,1
2412,1,10,3
2413,1,10,3
2413,1,6,2
2413,1,5,1
2413,1,13,1
2414,1,10,4
2414,1,1,1
2414,1,5,1
2414,1,6,1
2415,1,10,2
2416,1,10,2
2416,1,1,1
2416,1,6,1
2417,1,10,6
2418,1,10,2
2419,1,10,4
2419,1,0,2
2419,1,6,1
2420,1,10,5
2420,1,6,3
2420,1,13,1
2420,4,1,2
2421,1,7,8
2421,1,10,6
2421,1,5,4
2421,1,6,4
2421,1,0,1
2421,1,1,1
2421,1,13,1
2421,4,2,2
2421,4,3,1
2422,1,10,4
2423,1,10,4
2423,1,5,2
2423,1,13,2
2424,1,10,3
2425,1,10,5
2425,1,5,1
2425,1,13,1
2426,1,10,4
2427,1,10,4
2427,1,0,1
2427,1,5,1
2427,1,6,1
2427,1,7,1
2427,4,13,1
2428,1,10,5
2428,1,5,1
2429,1,10,3
2429,1,1,1
2430,1,10,4
2431,1,10,5
2431,1,0,1
2432,1,10,4
2433,1,10,2
2434,1,10,6
2434,1,6,1
2434,1,13,1
2435,1,10,6
2435,1,5,5
2436,1,10,7
2436,1,6,3
2437,1,5,2
2437,1,10,2
2438,1,6,3
2438,1,10,2
2439,1,10,3
2439,4,2,2
2440,1,10,8
2440,1,2,2
2440,1,0,1
2440,1,1,1
2441,1,10,12
2441,1,6,2
2441,1,13,2
2441,1,5,1
2441,1,8,1
2442,1,10,2
2442,1,1,1
2443,1,10,2
2443,1,32,1
2444,1,10,3
2444,1,1,2
2445,1,10,5
2446,1,10,5
2446,1,5,1
2446,2,10,1
2447,1,10,2
2448,1,10,3
2448,2,10,2
2449,1,10,3
2449,1,5,1
2450,1,5,4
2450,1,10,4
2450,1,1,1
2451,1,10,3
2451,1,0,1
2451,1,5,1
2452,1,10,3
2452,1,12,1
2453,1,10,7
2453,1,2,1
2454,1,10,13
2454,1,5,2
2454,1,2,1
2454,1,6,1
2454,4,1,3
2455,1,10,4
2456,1,10,4
2456,1,6,3
2457,1,6,4
2457,1,10,1
2458,1,10,3
2458,4,2,1
2459,1,10,4
2460,1,10,8
2460,1,6,3
2460,1,2,1
2460,1,5,1
2460,4,2,2
2461,1,6,4
2461,1,1,1
2461,1,10,1
2462,1,6,7
2462,1,2,4
2462,1,10,3
2462,1,5,2
2462,1,1,1
2462,1,3,1
2462,3,2,1
2462,4,13,1
2463,1,10,8
2463,1,5,2
2463,1,6,2
2463,1,51,2
2463,1,8,1
2463,4,1,1
2464,1,10,7
2464,1,6,4
2464,1,5,2
2465,1,10,5
2465,1,0,1
2465,1,2,1
2465,1,5,1
2465,4,2,2
2466,1,1,1
2466,1,5,1
2466,1,10,1
2466,1,12,1
2466,1,13,1
2467,1,10,6
2467,1,5,4
2467,1,2,2
2467,1,12,2
2467,4,2,2
2468,1,10,4
2468,1,3,1
2468,1,5,1
2468,1,13,1
2469,1,10,16
2469,1,6,4
2469,1,5,2
2469,1,1,1
2469,1,2,1
2469,2,10,1
2470,1,10,2
2471,1,10,2
2471,4,2,1
2472,1,10,3
2472,1,13,1
2473,1,10,4
2473,1,6,2
2473,1,1,1
2474,1,10,3
2474,1,2,1
2475,1,10,4
2476,1,10,3
2477,1,10,8
2477,1,5,7
2477,1,6,3
2477,1,1,1
2477,1,7,1
2477,3,1,1
2478,1,6,2
2478,1,15,2
2478,1,1,1
2479,1,1,1
2479,1,10,1
2480,1,10,3
2480,1,5,1
2481,1,10,7
2481,1,5,3
2481,1,13,1
2482,1,6,2
2482,1,1,1
2482,1,10,1
2483,1,10,12
2483,1,1,2
2483,1,0,1
2484,1,10,17
2484,1,5,3
2484,1,2,1
2484,1,12,1
2485,1,10,3
2485,1,6,2
2485,1,1,1
2485,1,13,1
2485,1,32,1
2486,1,10,4
2486,1,5,1
2486,1,7,1
2486,1,13,1
2487,1,10,6
2487,1,6,3
2487,1,13,1
2488,1,6,5
2488,1,10,5
2488,1,1,2
2488,1,5,1
2488,4,1,1
2489,1,10,5
2489,1,2,1
2490,1,5,4
2490,1,51,3
2490,1,2,1
2490,1,10,1
2490,1,13,1
2491,1,10,6
2491,1,6,1
2491,1,13,1
2492,1,6,2
2492,1,10,2
2492,1,2,1
2493,1,6,1
2493,1,10,1
2494,1,6,5
2494,1,10,2
2495,1,10,6
2495,1,13,1
2496,1,10,4
2496,4,2,1
2497,1,10,3
2497,1,1,1
2497,1,5,1
2497,1,13,1
2498,1,0,3
2498,1,6,3
2498,1,10,2
2498,1,5,1
2498,1,13,1
2499,1,10,11
2499,1,5,4
2499,1,7,2
2499,1,6,1
2499,1,12,1
2500,1,10,2
2500,1,1,1
2501,1,1,1
2501,1,10,1
2502,1,10,3
2503,1,5,7
2503,1,10,4
2503,1,6,3
2503,1,13,2
2503,1,0,1
2504,1,6,4
2504,1,10,4
2505,1,10,15
2505,1,5,7
2505,1,2,1
2505,1,8,1
2505,2,10,1
2506,1,10,2
2506,1,13,1
2506,3,1,1
2507,1,10,5
2507,1,5,1
2508,1,6,8
2508,1,10,6
2508,1,1,1
2508,1,13,1
2508,2,10,1
2508,4,2,1
2509,1,5,3
2509,1,10,2
2509,1,1,1
2509,1,6,1
2510,1,10,2
2511,1,10,12
2511,4,2,1
2512,1,10,11
2512,1,13,4
2512,1,1,3
2512,1,5,3
2512,1,6,3
2512,1,7,2
2512,2,10,1
2512,4,1,1
2513,1,10,2
2514,1,6,2
2514,1,10,1
2514,4,5,2
2514,4,2,1
2515,1,10,2
2515,1,13,2
2515,1,5,1
2516,1,10,2
2516,1,0,1
2517,1,10,20
2517,1,5,6
2517,1,12,3
2517,1,0,2
2517,1,51,1
2517,4,51,1
2518,1,10,3
2519,1,13,3
2519,1,10,2
2519,1,5,1
2520,1,10,4
2521,1,5,3
2521,1,10,2
2521,1,4,1
2521,1,13,1
2522,1,10,4
2522,1,5,3
2522,1,13,3
2522,4,2,1
2523,1,10,3
2523,1,5,1
2524,1,10,1
2525,1,10,6
2525,1,5,3
2525,2,10,1
2526,1,1,1
2526,1,10,1
2527,1,10,6
2527,1,5,1
2527,1,6,1
2527,3,1,1
2528,1,10,2
2528,1,1,1
2529,1,10,2
2529,1,5,1
2529,4,2,1
2530,1,10,4
2530,1,5,2
2531,1,10,3
2531,1,6,1
2532,1,1,2
2532,1,10,1
2532,4,1,1
2533,1,5,2
2533,1,10,2
2534,1,10,3
2535,1,10,28
2536,1,10,6
2537,1,10,5
2537,1,6,1
2537,1,13,1
2538,1,10,4
2538,1,6,2
2539,1,10,3
2539,1,2,1
2540,1,10,4
2540,1,6,2
2540,1,5,1
2541,1,10,6
2541,1,13,1
2541,2,10,1
2542,1,10,4
2542,1,5,1
2543,1,10,14
2543,1,6,5
2543,1,13,4
2543,1,5,3
2543,1,1,2
2543,1,51,1
2543,4,1,1
2544,1,10,2
2545,1,6,10
2545,1,10,3
2545,1,1,1
2545,1,13,1
2546,1,10,18
2546,1,5,5
2546,1,2,2
2546,1,6,2
2546,1,0,1
2546,2,10,2
2546,4,2,4
2547,1,10,3
2548,1,10,4
2549,1,10,6
2549,1,5,1
2550,1,6,2
2550,1,10,2
2551,1,10,7
2551,1,5,3
2551,1,6,1
2552,1,10,2
2552,1,12,1
2553,1,10,4
2553,1,6,2
2553,1,7,2
2553,1,0,1
2554,1,10,6
2554,1,5,2
2554,1,0,1
2554,1,6,1
2555,1,10,5
2556,1,10,3
2556,1,6,2
2557,1,5,3
2557,1,10,2
2557,1,2,1
2557,1,13,1
2558,1,10,4
2558,1,1,1
2558,4,1,3
2559,1,5,1
2559,1,10,1
2560,1,10,3
2560,1,5,2
2560,1,6,1
2560,1,13,1
2561,1,10,1
2561,1,13,1
2562,1,6,4
2562,1,10,3
2562,1,8,2
2562,1,13,1
2563,1,5,1
2563,1,10,1
2563,1,13,1
2564,1,0,1
2564,1,5,1
2564,1,10,1
2565,1,10,5
2565,1,1,3
2566,1,10,2
2567,1,10,3
2567,1,6,1
2568,1,10,3
2569,1,10,3
2570,1,10,17
2570,1,1,1
2570,2,10,3
2571,1,10,8
2571,1,7,4
2571,1,51,3
2571,1,1,2
2571,4,51,1
2572,1,10,9
2572,4,2,2
2573,1,10,4
2574,1,10,6
2575,1,10,5
2575,1,6,3
2575,1,1,1
2576,1,10,1
2577,1,10,4
2578,1,10,5
2579,1,10,8
2579,1,2,1
2580,1,10,2
2581,1,10,5
2581,1,5,3
2581,1,0,1
2581,1,2,1
2581,2,10,1
2582,1,5,1
2582,1,6,1
2582,1,10,1
2583,1,6,5
2583,1,10,1
2583,1,13,1
2584,1,10,3
2584,1,15,1
2585,1,10,3
2585,1,1,1
2585,1,17,1
2586,1,10,4
2586,1,1,1
2586,1,5,1
2586,1,6,1
2586,1,12,1
2586,4,2,1
2586,4,17,1
2587,1,10,6
2587,1,1,2
2587,1,6,1
2587,4,2,1
2588,1,10,8
2588,1,6,6
2588,1,5,1
2589,1,10,8
2589,1,0,4
2589,1,2,2
2589,1,5,2
2589,1,6,1
2589,1,12,1
2589,1,13,1
2589,2,10,1
2590,1,10,2
2591,1,10,2
2592,1,10,4
2592,1,32,1
2593,1,10,3
2593,1,5,2
2593,1,0,1
2594,1,10,11
2594,1,5,9
2594,1,1,2
2594,1,6,1
2594,1,32,1
2595,1,10,4
2595,1,5,3
2596,1,10,3
2596,1,5,1
2596,1,6,1
2597,1,7,2
2597,1,10,2
2597,1,1,1
2597,1,13,1
2598,1,6,3
2598,1,10,3
2599,1,10,5
2599,1,6,2
2599,1,5,1
2599,2,10,3
2600,1,10,2
2600,4,2,1
2601,1,10,3
2601,1,0,1
2601,1,1,1
2602,1,10,7
2602,1,1,2
2602,1,5,2
2602,2,10,1
2603,1,10,4
2603,1,5,3
2603,1,2,1
2603,1,6,1
2603,1,13,1
2603,1,51,1
2603,4,2,1
2604,1,10,5
2604,1,6,1
2605,1,10,2
2606,1,5,2
2606,1,6,2
2606,1,1,1
2606,1,10,1
2606,1,32,1
2607,1,10,4
2607,1,5,2
2608,1,10,4
2609,1,10,9
2609,1,6,5
2609,1,1,4
2609,1,5,3
2609,1,0,1
2609,1,2,1
2609,4,0,1
2609,4,1,1
2609,4,2,1
2610,1,10,4
2610,1,5,1
2611,1,0,2
2611,1,6,2
2611,1,10,2
2611,1,13,2
2612,1,10,1
2612,3,1,1
2612,4,1,1
2613,1,10,3
2613,1,5,2
2613,1,12,1
2613,4,2,1
2614,1,10,7
2614,1,5,3
2614,1,0,1
2614,1,12,1
2615,1,10,3
2616,1,10,4
2616,1,5,1
2617,1,10,4
2617,4,2,1
2618,1,10,7
2618,1,5,2
2618,1,1,1
2619,1,8,1
2619,1,10,1
2620,1,10,6
2620,1,6,5
2620,1,5,2
2620,1,1,1
2620,3,6,1
2620,4,2,1
2621,1,10,4
2621,1,51,2
2621,1,1,1
2622,1,10,4
2622,1,6,2
2622,1,13,1
2623,1,10,8
2623,1,5,4
2623,1,0,2
2623,1,3,2
2623,1,1,1
2623,1,2,1
2624,1,10,7
2624,1,1,1
2624,1,5,1
2625,1,10,2
2625,1,6,1
2625,1,13,1
2626,1,5,4
2626,1,10,2
2626,1,13,1
2627,1,10,2
2628,1,6,2
2628,1,1,1
2628,1,10,1
2629,1,10,4
2630,1,10,2
2631,1,5,2
2631,1,0,1
2632,1,10,3
2632,1,5,2
2633,1,10,2
2634,1,5,2
2634,1,6,1
2634,1,10,1
2635,1,10,4
2635,1,1,1
2636,1,10,4
2636,1,5,2
2636,1,6,2
2636,1,7,2
2636,1,13,1
2637,1,10,3
2637,1,5,1
2638,1,10,2
2639,1,10,2
2639,1,5,1
2639,1,6,1
2639,1,13,1
2640,1,10,14
2640,1,5,3
2640,1,1,2
2641,1,10,4
2641,1,5,1
2641,1,6,1
2642,1,10,3
2643,1,0,2
2643,1,1,2
2643,1,10,1
2644,1,10,3
2645,1,10,6
2645,1,5,1
2646,1,10,5
2646,1,5,1
2646,4,2,1
2647,1,6,3
2647,1,10,2
2648,1,10,12
2648,1,5,2
2649,1,10,2
2650,1,10,2
2650,1,1,1
2650,1,3,1
2651,1,10,6
2651,1,5,2
2651,1,6,2
2652,1,10,4
2653,1,10,5
2653,1,0,2
2654,1,10,3
2654,1,2,1
2655,1,10,4
2655,1,5,2
2655,1,6,1
2656,1,10,1
2657,1,5,9
2657,1,10,7
2657,1,1,2
2657,1,13,2
2657,1,6,1
2657,1,12,1
2657,4,1,1
2657,4,2,1
2658,1,10,2
2659,1,10,6
2659,1,13,2
2660,1,5,6
2660,1,7,2
2660,1,6,1
2660,1,10,1
2660,1,13,1
2661,1,6,6
2661,1,10,2
2661,1,5,1
2661,1,13,1
2661,4,13,1
2662,1,6,7
2662,1,0,1
2662,1,5,1
2662,1,10,1
2663,1,1,3
2663,1,6,2
2663,1,10,2
2664,1,10,2
2664,1,2,1
2665,1,2,1
2665,1,5,1
2665,1,6,1
2665,1,10,1
2666,1,10,6
2666,1,6,4
2667,1,10,8
2667,1,6,1
2668,1,10,4
2668,1,12,1
2668,1,13,1
2669,1,10,3
2670,1,10,2
2671,1,10,2
2671,1,5,1
2671,1,6,1
2672,1,10,5
2672,1,5,3
2672,1,12,1
2673,1,10,4
2673,1,1,1
2673,1,5,1
2673,1,13,1
2674,1,10,2
2674,1,13,1
2675,1,10,1
2675,4,1,1
2676,1,6,5
2676,1,10,4
2676,1,53,1
2676,4,13,1
2677,1,5,4
2677,1,10,3
2677,1,6,2
2677,1,1,1
2677,4,13,1
2678,1,0,2
2678,1,13,2
2678,1,1,1
2678,1,10,1
2678,4,52,1
2679,1,10,3
2680,1,10,9
2680,1,5,3
2680,1,1,1
2680,1,2,1
2680,4,2,3
2681,1,10,2
2682,1,10,2
2683,1,10,11
2683,1,5,1
2683,4,2,1
2684,1,10,9
2684,1,53,1
2685,1,10,9
2685,1,1,2
2685,1,6,1
2686,1,10,3
2687,1,10,5
2687,1,5,1
2687,1,32,1
2687,4,2,1
2688,1,7,6
2688,1,10,6
2688,1,6,4
2688,1,51,2
2688,4,1,1
2688,4,2,1
2689,1,10,1
2690,1,10,3
2691,1,6,6
2691,1,10,5
2691,1,13,1
2691,1,53,1
2692,1,10,3
2692,1,5,1
2692,1,7,1
2693,1,10,6
2693,1,6,5
2693,1,15,1
2694,1,10,3
2695,1,10,6
2695,1,6,3
2695,1,5,1
2696,1,6,2
2697,1,6,7
2697,1,10,4
2697,1,5,3
2698,1,10,4
2698,1,6,1
2699,1,10,4
2699,1,5,1
2700,1,6,1
2700,1,10,1
2701,1,10,4
2701,1,6,3
2702,1,5,2
2702,1,1,1
2702,1,6,1
2702,1,10,1
2702,1,13,1
2703,1,10,2
2703,1,5,1
2703,1,13,1
2704,1,5,2
2704,1,10,2
2704,1,0,1
2705,1,10,7
2706,1,6,4
2706,1,10,4
2706,1,5,1
2706,1,13,1
2707,1,10,1
2708,1,10,2
2708,1,13,2
2708,1,5,1
2709,1,6,5
2709,1,10,4
2709,1,5,3
2709,1,13,1
2710,1,1,2
2710,1,6,2
2710,1,10,2
2710,1,5,1
2710,1,12,1
2710,2,10,1
2711,1,10,2
2711,1,5,1
2712,1,10,3
2712,1,6,1
2713,1,51,4
2713,1,13,2
2713,1,2,1
2713,1,6,1
2713,1,10,1
2713,1,12,1
2713,1,52,1
2714,1,10,6
2714,1,5,2
2714,1,6,2
2714,1,0,1
2715,1,10,2
2715,1,5,1
2716,1,5,1
2716,1,6,1
2716,1,10,1
2717,1,10,3
2718,1,10,3
2718,1,5,2
2718,1,13,1
2718,4,13,1
2719,1,0,3
2719,1,5,1
2720,1,10,9
2720,1,6,3
2720,1,0,2
2720,1,5,2
2721,1,10,3
2721,1,5,2
2722,1,6,1
2722,1,10,1
2723,1,10,4
2723,1,1,1
2724,1,10,2
2725,1,10,5
2725,1,5,2
2726,1,10,15
2726,1,2,1
2727,1,10,2
2728,1,10,11
2729,1,10,1
2730,1,10,10
2730,1,5,2
2730,1,1,1
2730,1,6,1
2731,1,10,6
2731,1,5,1
2731,1,13,1
2731,4,2,1
2732,1,10,2
2732,1,5,1
2733,1,10,6
2733,1,0,1
2734,1,6,1
2734,1,10,1
2734,4,1,2
2735,1,10,4
2736,1,10,2
2736,1,0,1
2737,1,10,10
2737,1,13,2
2737,1,6,1
2738,1,10,5
2738,1,1,1
2738,1,13,1
2739,1,10,2
2739,1,5,1
2740,1,10,4
2740,1,6,2
2741,1,10,2
2741,1,13,1
2742,1,10,13
2742,1,7,1
2742,1,12,1
2742,1,13,1
2743,1,10,2
2743,1,5,1
2744,1,10,2
2745,1,10,3
2746,1,10,2
2747,1,10,9
2747,1,1,1
2747,1,2,1
2747,3,2,1
2747,4,2,1
2748,1,5,1
2748,1,6,1
2748,1,10,1
2749,1,10,3
2749,1,5,1
2750,1,10,2
2751,1,5,3
2751,1,10,2
2751,1,13,1
2752,1,10,2
2753,1,10,2
2754,1,5,2
2754,1,10,1
2754,4,13,1
2755,1,6,5
2755,1,10,4
2756,1,10,2
2756,1,5,1
2757,1,10,3
2757,1,5,2
2757,1,6,1
2757,1,13,1
2758,1,10,5
2758,1,5,1
2758,1,6,1
2759,1,10,4
2759,1,5,1
2759,2,10,1
2760,1,10,11
2760,1,1,1
2760,4,2,1
2761,1,10,4
2762,1,6,4
2762,1,10,2
2762,1,5,1
2763,1,10,7
2763,1,2,1
2763,1,13,1
2764,1,10,8
2764,1,5,5
2764,1,1,1
2764,4,2,3
2765,1,10,2
2766,1,10,2
2766,1,5,1
2767,1,6,4
2768,1,10,5
2768,1,5,3
2769,1,10,3
2769,1,5,1
2770,1,10,7
2771,1,10,10
2771,1,6,5
2771,1,5,4
2771,1,13,2
2772,1,10,2
2772,1,5,1
2773,1,10,2
2773,1,5,1
2774,1,10,3
2775,1,6,7
2775,1,5,5
2775,1,10,5
2775,1,12,1
2775,1,13,1
2775,1,32,1
2776,1,53,15
2776,1,10,4
2776,1,7,1
2777,1,6,3
2777,1,1,1
2777,1,10,1
2777,4,3,1
2778,1,10,4
2779,1,5,8
2779,1,10,3
2779,1,1,2
2779,1,6,2
2779,1,13,2
2779,4,1,1
2780,1,10,6
2780,1,5,2
2780,1,6,1
2780,2,10,1
2781,1,10,8
2781,1,5,3
2781,1,7,1
2781,2,10,1
2782,1,10,9
2782,1,6,2
2782,1,1,1
2782,1,5,1
2782,4,2,2
2783,1,5,3
2783,1,10,2
2783,1,13,1
2784,1,10,1
2785,1,6,8
2785,1,10,7
2785,1,5,4
2785,1,13,1
2786,1,10,6
2787,1,10,3
2787,1,5,1
2787,4,2,1
2788,1,5,5
2788,1,10,5
2788,4,2,2
2788,4,5,1
2789,1,10,8
2789,1,6,2
2789,2,10,1
2789,4,2,1
2790,1,10,5
2790,1,13,1
2791,1,6,1
2791,1,10,1
2791,1,32,1
2792,1,10,3
2793,1,10,1
2794,1,10,3
2794,1,0,1
2794,1,1,1
2795,1,10,2
2795,1,13,2
2795,1,5,1
2796,1,10,2
2796,1,5,1
2797,1,6,7
2797,1,10,4
2797,1,5,1
2797,1,13,1
2797,4,0,1
2797,4,2,1
2798,1,10,6
2798,1,5,2
2798,1,6,2
2799,1,10,4
2800,1,10,3
2801,1,10,3
2801,1,5,1
2802,1,10,4
2802,1,1,1
2802,1,2,1
2803,1,10,9
2804,1,10,5
2805,1,10,2
2805,1,5,1
2806,1,10,6
2806,1,1,1
2806,3,1,1
2807,1,10,1
2808,1,10,8
2808,1,0,1
2808,1,1,1
2808,2,10,2
2809,1,10,15
2809,1,6,5
2809,1,5,4
2809,1,1,1
2809,4,1,1
2810,1,5,6
2810,1,10,3
2811,1,10,4
2811,1,5,2
2811,1,1,1
2811,1,13,1
2812,1,10,6
2812,1,5,3
2812,1,1,2
2812,1,2,2
2812,1,3,2
2812,1,6,1
2812,1,12,1
2812,2,10,6
2812,4,2,2
2812,4,0,1
2812,4,1,1
2813,1,10,4
2813,1,6,3
2813,1,5,1
2814,1,6,6
2814,1,13,2
2814,1,5,1
2815,1,10,2
2816,1,5,1
2816,1,10,1
2817,1,10,1
2818,1,10,4
2818,1,5,1
2819,1,5,2
2819,1,10,2
2820,1,10,10
2820,1,6,3
2820,1,1,1
2820,1,5,1
2821,1,10,11
2821,1,1,1
2821,1,5,1
2821,1,6,1
2821,2,10,1
2821,4,2,2
2822,1,10,11
2822,1,1,1
2823,1,10,3
2823,1,5,1
2824,1,10,4
2824,1,13,3
2824,1,32,1
2825,1,10,4
2825,1,1,1
2825,1,2,1
2826,1,10,13
2826,1,5,2
2826,1,0,1
2827,1,3,1
2827,1,10,1
2827,4,13,1
2828,1,10,4
2828,1,12,1
2829,1,10,18
2829,1,5,1
2830,1,10,7
2831,1,10,4
2831,1,6,1
2832,1,10,12
2832,1,5,2
2833,1,10,5
2833,1,5,3
2833,1,13,2
2833,1,1,1
2833,1,2,1
2833,2,10,1
2833,4,2,1
2834,1,10,3
2835,1,5,2
2835,1,10,1
2836,1,10,3
2836,1,6,2
2836,1,13,2
2836,1,5,1
2837,1,5,1
2838,1,10,10
2838,1,15,1
2838,2,10,1
2839,1,5,5
2839,1,1,1
